state,district,year,record_kind,tier,constituency_raw,no_valid_nomination_column_raw,source_path,source_sha256,source_page,quality_flags,review_status,reader_line_id,raw_text,source_bbox,bbox_coordinate_system,raw_words
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,panchayat_samiti,Lankapara/PS-6,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:7,1 Madarihat-Birpara Lankapara/PS-6 Nil,"[145, 519, 1378, 560]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""7"", ""word_num"": ""1"", ""left"": ""145"", ""top"": ""531"", ""width"": ""11"", ""height"": ""18"", ""conf"": ""96.363708"", ""text"": ""1""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""7"", ""word_num"": ""2"", ""left"": ""264"", ""top"": ""525"", ""width"": ""224"", ""height"": ""35"", ""conf"": ""92.262688"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""7"", ""word_num"": ""3"", ""left"": ""731"", ""top"": ""519"", ""width"": ""190"", ""height"": ""35"", ""conf"": ""92.117905"", ""text"": ""Lankapara/PS-6""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""7"", ""word_num"": ""4"", ""left"": ""1349"", ""top"": ""525"", ""width"": ""29"", ""height"": ""22"", ""conf"": ""96.768959"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,panchayat_samiti,Patlakhawa/PS-7,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:8,| 2 10001008171 Patlakhawa/PS-7 Nil,"[82, 558, 1378, 598]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""8"", ""word_num"": ""1"", ""left"": ""82"", ""top"": ""558"", ""width"": ""11"", ""height"": ""2"", ""conf"": ""49.939949"", ""text"": ""|""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""8"", ""word_num"": ""2"", ""left"": ""133"", ""top"": ""558"", ""width"": ""23"", ""height"": ""29"", ""conf"": ""49.939949"", ""text"": ""2""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""8"", ""word_num"": ""3"", ""left"": ""302"", ""top"": ""561"", ""width"": ""146"", ""height"": ""37"", ""conf"": ""62.248386"", ""text"": ""10001008171""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""8"", ""word_num"": ""4"", ""left"": ""724"", ""top"": ""564"", ""width"": ""205"", ""height"": ""26"", ""conf"": ""91.950623"", ""text"": ""Patlakhawa/PS-7""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""8"", ""word_num"": ""5"", ""left"": ""1349"", ""top"": ""563"", ""width"": ""29"", ""height"": ""22"", ""conf"": ""96.947289"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,panchayat_samiti,Patlakhawa/PS-8,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:9,3 Alipurduar-l Patlakhawa/PS-8 Nil,"[145, 600, 1379, 636]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""9"", ""word_num"": ""1"", ""left"": ""145"", ""top"": ""605"", ""width"": ""12"", ""height"": ""21"", ""conf"": ""95.660187"", ""text"": ""3""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""9"", ""word_num"": ""2"", ""left"": ""302"", ""top"": ""600"", ""width"": ""146"", ""height"": ""36"", ""conf"": ""46.899071"", ""text"": ""Alipurduar-l""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""9"", ""word_num"": ""3"", ""left"": ""724"", ""top"": ""602"", ""width"": ""227"", ""height"": ""33"", ""conf"": ""11.834326"", ""text"": ""Patlakhawa/PS-8""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""9"", ""word_num"": ""4"", ""left"": ""1350"", ""top"": ""601"", ""width"": ""29"", ""height"": ""22"", ""conf"": ""96.898132"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Lankapara/I-1,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:14,2 Madarihat-Birpara Lankapara/I-1 Nil,"[145, 795, 1379, 833]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""14"", ""word_num"": ""1"", ""left"": ""145"", ""top"": ""803"", ""width"": ""11"", ""height"": ""20"", ""conf"": ""96.512108"", ""text"": ""2""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""14"", ""word_num"": ""2"", ""left"": ""282"", ""top"": ""798"", ""width"": ""225"", ""height"": ""35"", ""conf"": ""92.093437"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""14"", ""word_num"": ""3"", ""left"": ""761"", ""top"": ""795"", ""width"": ""167"", ""height"": ""37"", ""conf"": ""78.470207"", ""text"": ""Lankapara/I-1""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""14"", ""word_num"": ""4"", ""left"": ""1350"", ""top"": ""799"", ""width"": ""29"", ""height"": ""21"", ""conf"": ""96.966736"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Lankapara/II-2,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:15,3 Madarihat-Birpara Lankapara/II-2 Nil,"[144, 834, 1379, 870]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""15"", ""word_num"": ""1"", ""left"": ""144"", ""top"": ""840"", ""width"": ""13"", ""height"": ""20"", ""conf"": ""96.660675"", ""text"": ""3""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""15"", ""word_num"": ""2"", ""left"": ""282"", ""top"": ""834"", ""width"": ""225"", ""height"": ""36"", ""conf"": ""92.088326"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""15"", ""word_num"": ""3"", ""left"": ""757"", ""top"": ""837"", ""width"": ""175"", ""height"": ""28"", ""conf"": ""71.760216"", ""text"": ""Lankapara/II-2""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""15"", ""word_num"": ""4"", ""left"": ""1349"", ""top"": ""836"", ""width"": ""30"", ""height"": ""22"", ""conf"": ""96.956635"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Lankapara/III-3,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:16,4 Madarihat-Birpara Lankapara/III-3 Nil,"[143, 870, 1379, 908]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""16"", ""word_num"": ""1"", ""left"": ""143"", ""top"": ""879"", ""width"": ""14"", ""height"": ""19"", ""conf"": ""96.748306"", ""text"": ""4""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""16"", ""word_num"": ""2"", ""left"": ""282"", ""top"": ""873"", ""width"": ""225"", ""height"": ""35"", ""conf"": ""91.853691"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""16"", ""word_num"": ""3"", ""left"": ""753"", ""top"": ""870"", ""width"": ""183"", ""height"": ""36"", ""conf"": ""77.796692"", ""text"": ""Lankapara/III-3""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""16"", ""word_num"": ""4"", ""left"": ""1350"", ""top"": ""874"", ""width"": ""29"", ""height"": ""21"", ""conf"": ""96.026505"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Lankapara/IV-4,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:17,5 Madarihat-Birpara Lankapara/IV-4 Nil,"[144, 910, 1379, 947]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""17"", ""word_num"": ""1"", ""left"": ""144"", ""top"": ""917"", ""width"": ""13"", ""height"": ""20"", ""conf"": ""96.341858"", ""text"": ""5""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""17"", ""word_num"": ""2"", ""left"": ""282"", ""top"": ""910"", ""width"": ""225"", ""height"": ""37"", ""conf"": ""91.618500"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""17"", ""word_num"": ""3"", ""left"": ""753"", ""top"": ""912"", ""width"": ""185"", ""height"": ""29"", ""conf"": ""76.056969"", ""text"": ""Lankapara/IV-4""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""17"", ""word_num"": ""4"", ""left"": ""1350"", ""top"": ""912"", ""width"": ""29"", ""height"": ""22"", ""conf"": ""96.949211"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Lankapara/V-5,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:18,6 Madarihat-Birpara ___ Lankapara/V-5 Nil,"[144, 950, 1378, 985]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""18"", ""word_num"": ""1"", ""left"": ""144"", ""top"": ""955"", ""width"": ""13"", ""height"": ""21"", ""conf"": ""96.920471"", ""text"": ""6""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""18"", ""word_num"": ""2"", ""left"": ""282"", ""top"": ""950"", ""width"": ""224"", ""height"": ""35"", ""conf"": ""92.662216"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""18"", ""word_num"": ""3"", ""left"": ""698"", ""top"": ""983"", ""width"": ""48"", ""height"": ""2"", ""conf"": ""31.886497"", ""text"": ""___""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""18"", ""word_num"": ""4"", ""left"": ""756"", ""top"": ""952"", ""width"": ""177"", ""height"": ""28"", ""conf"": ""67.678154"", ""text"": ""Lankapara/V-5""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""18"", ""word_num"": ""5"", ""left"": ""1349"", ""top"": ""952"", ""width"": ""29"", ""height"": ""22"", ""conf"": ""96.852325"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Lankapara/VII-7,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:19,dh Madarihat-Birpara Lankapara/VII-7 Nil,"[141, 987, 1379, 1026]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""19"", ""word_num"": ""1"", ""left"": ""141"", ""top"": ""988"", ""width"": ""15"", ""height"": ""37"", ""conf"": ""55.581623"", ""text"": ""dh""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""19"", ""word_num"": ""2"", ""left"": ""282"", ""top"": ""989"", ""width"": ""224"", ""height"": ""37"", ""conf"": ""92.856102"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""19"", ""word_num"": ""3"", ""left"": ""748"", ""top"": ""987"", ""width"": ""193"", ""height"": ""38"", ""conf"": ""88.145897"", ""text"": ""Lankapara/VII-7""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""19"", ""word_num"": ""4"", ""left"": ""1349"", ""top"": ""991"", ""width"": ""30"", ""height"": ""22"", ""conf"": ""96.967194"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Lankapara/IX-9,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:20,8 Madarihat-Birpara Lankapara/IX-9 Nil,"[144, 1026, 1379, 1063]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""20"", ""word_num"": ""1"", ""left"": ""144"", ""top"": ""1033"", ""width"": ""13"", ""height"": ""21"", ""conf"": ""94.736496"", ""text"": ""8""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""20"", ""word_num"": ""2"", ""left"": ""282"", ""top"": ""1027"", ""width"": ""224"", ""height"": ""36"", ""conf"": ""92.513214"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""20"", ""word_num"": ""3"", ""left"": ""753"", ""top"": ""1026"", ""width"": ""183"", ""height"": ""37"", ""conf"": ""70.399933"", ""text"": ""Lankapara/IX-9""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""20"", ""word_num"": ""4"", ""left"": ""1349"", ""top"": ""1030"", ""width"": ""30"", ""height"": ""22"", ""conf"": ""96.297638"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Hantapara/I-1,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:21,9 Madarihat-Birpara Hantapara/I-1 Nil,"[131, 1065, 1378, 1103]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""21"", ""word_num"": ""1"", ""left"": ""131"", ""top"": ""1073"", ""width"": ""26"", ""height"": ""29"", ""conf"": ""58.073956"", ""text"": ""9""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""21"", ""word_num"": ""2"", ""left"": ""282"", ""top"": ""1066"", ""width"": ""224"", ""height"": ""37"", ""conf"": ""92.272957"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""21"", ""word_num"": ""3"", ""left"": ""759"", ""top"": ""1065"", ""width"": ""169"", ""height"": ""37"", ""conf"": ""83.922089"", ""text"": ""Hantapara/I-1""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""21"", ""word_num"": ""4"", ""left"": ""1349"", ""top"": ""1069"", ""width"": ""29"", ""height"": ""21"", ""conf"": ""96.959152"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Hantapara/II-2,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:22,_ 10 Madarihat-Birpara | iit Hantapara/II-2 Nil,"[97, 1095, 1378, 1139]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""22"", ""word_num"": ""1"", ""left"": ""97"", ""top"": ""1101"", ""width"": ""21"", ""height"": ""38"", ""conf"": ""0.000000"", ""text"": ""_""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""22"", ""word_num"": ""2"", ""left"": ""137"", ""top"": ""1110"", ""width"": ""28"", ""height"": ""19"", ""conf"": ""96.806190"", ""text"": ""10""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""22"", ""word_num"": ""3"", ""left"": ""282"", ""top"": ""1109"", ""width"": ""224"", ""height"": ""26"", ""conf"": ""9.430475"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""22"", ""word_num"": ""4"", ""left"": ""558"", ""top"": ""1100"", ""width"": ""68"", ""height"": ""2"", ""conf"": ""9.430475"", ""text"": ""|""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""22"", ""word_num"": ""5"", ""left"": ""717"", ""top"": ""1095"", ""width"": ""30"", ""height"": ""44"", ""conf"": ""42.773766"", ""text"": ""iit""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""22"", ""word_num"": ""6"", ""left"": ""755"", ""top"": ""1095"", ""width"": ""178"", ""height"": ""44"", ""conf"": ""26.152029"", ""text"": ""Hantapara/II-2""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""22"", ""word_num"": ""7"", ""left"": ""1349"", ""top"": ""1103"", ""width"": ""29"", ""height"": ""36"", ""conf"": ""96.926636"", ""text"": ""Nil""}]"
West Bengal,Alipurduar,2018,single_valid_nomination_after_scrutiny,gram_panchayat,Hantapara/IV-4,Nil,data/wb/gp_source_search/historical_expansion/alipurduar_Reort_20on_20Single_20or_20No_20valid_20Nominations25042018_a6c525a7.pdf,6033e8192d72e9570c4e8d2db3250f3be58c46ad6394d82bb4284b13af5e537c,1,ocr_not_independently_verified,needs_review,50:1:24,12 Madarihat-Birpara Hantapara/IV-4 Nil,"[137, 1179, 1378, 1216]",rendered_image_pixels,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""24"", ""word_num"": ""1"", ""left"": ""137"", ""top"": ""1187"", ""width"": ""27"", ""height"": ""20"", ""conf"": ""96.848862"", ""text"": ""12""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""24"", ""word_num"": ""2"", ""left"": ""282"", ""top"": ""1180"", ""width"": ""224"", ""height"": ""36"", ""conf"": ""92.854881"", ""text"": ""Madarihat-Birpara""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""24"", ""word_num"": ""3"", ""left"": ""751"", ""top"": ""1179"", ""width"": ""187"", ""height"": ""37"", ""conf"": ""82.229462"", ""text"": ""Hantapara/IV-4""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""50"", ""par_num"": ""1"", ""line_num"": ""24"", ""word_num"": ""4"", ""left"": ""1349"", ""top"": ""1184"", ""width"": ""29"", ""height"": ""21"", ""conf"": ""96.820015"", ""text"": ""Nil""}]"
